date,actual_mean_temp,actual_min_temp,actual_max_temp,average_min_temp,average_max_temp,record_min_temp,record_max_temp,record_min_temp_year,record_max_temp_year,actual_precipitation,average_precipitation,record_precipitation,station,city
2015-04-08,5.6,3.9,6.7,5.6,16.1,-5,32.2,1982,1929,0.03,0.12,2.67,KPHL,Philadelphia
2015-04-09,5,3.9,6.1,5.6,16.7,-3.3,28.9,1977,1959,0.02,0.12,2.07,KPHL,Philadelphia
2015-04-10,9.4,5,13.9,5.6,16.7,-5.6,31.7,1985,2013,0.07,0.13,1.78,KPHL,Philadelphia
2015-04-11,12.8,8.3,17.2,6.1,16.7,-2.2,28.9,1966,1887,0,0.12,1.03,KPHL,Philadelphia
2015-04-12,11.7,3.3,19.4,6.1,17.2,-7.8,33.3,1874,1977,0,0.12,1.83,KPHL,Philadelphia
2015-04-13,15.6,6.7,23.9,6.1,17.2,-3.3,31.7,1940,1977,0,0.12,1.88,KPHL,Philadelphia
2015-04-14,14.4,11.1,17.2,6.7,17.2,-4.4,32.8,1950,1941,0.12,0.12,2.28,KPHL,Philadelphia
2015-04-15,15,8.9,21.1,6.7,17.8,-2.8,31.1,1943,1941,0,0.12,4.19,KPHL,Philadelphia
2015-04-16,16.1,10,21.7,6.7,17.8,-2.8,32.2,1943,2002,0,0.11,3.11,KPHL,Philadelphia
2015-04-17,18.3,12.8,23.3,7.2,18.3,-2.8,35,1962,2002,0.15,0.12,1.16,KPHL,Philadelphia
2015-04-18,20,12.2,27.2,7.2,18.3,-3.9,34.4,1875,1976,0,0.11,2.16,KPHL,Philadelphia
2015-04-19,14.4,9.4,19.4,7.2,18.3,-6.7,32.8,1875,1896,0,0.11,1.44,KPHL,Philadelphia
2015-04-20,17.2,10,24.4,7.8,18.9,-2.8,33.3,1897,1941,2.01,0.12,2.01,KPHL,Philadelphia
2015-04-21,15,10.6,18.9,7.8,18.9,-2.8,31.7,1875,1976,0.82,0.11,2.11,KPHL,Philadelphia
2015-04-22,15.6,8.3,22.8,7.8,18.9,-1.1,32.2,1875,1985,0,0.11,1.87,KPHL,Philadelphia
2015-04-23,8.9,6.1,11.1,8.3,19.4,0.6,32.8,1982,1960,0,0.12,1.55,KPHL,Philadelphia
2015-04-24,8.9,3.9,13.9,8.3,19.4,0.6,30,1930,1960,0,0.11,1.8,KPHL,Philadelphia
2015-04-25,8.9,2.8,14.4,8.3,19.4,0.6,33.3,1956,1960,0,0.11,2.11,KPHL,Philadelphia
2015-04-26,12.8,7.2,17.8,8.9,20,1.7,33.9,1967,2009,0,0.11,2.42,KPHL,Philadelphia
2015-04-27,12.2,8.9,15.6,8.9,20,2.2,33.9,1967,1915,0,0.12,1.59,KPHL,Philadelphia
2015-04-28,16.1,10.6,21.7,8.9,20,1.1,32.2,1946,1990,0,0.11,2.19,KPHL,Philadelphia
2015-04-29,17.8,10.6,25,9.4,20.6,-1.7,32.2,1874,1974,0,0.12,0.85,KPHL,Philadelphia
2015-04-30,16.1,10,22.2,9.4,20.6,1.1,32.8,1874,1888,0,0.1,4.42,KPHL,Philadelphia
2015-05-01,13.9,9.4,17.8,9.4,20.6,1.1,32.2,1978,1942,0,0.1,1.77,KPHL,Philadelphia
2015-05-02,16.1,8.3,23.3,10,21.1,1.7,31.7,1960,2010,0,0.11,2.49,KPHL,Philadelphia
2015-05-03,18.3,9.4,27.2,10,21.1,1.7,32.2,1966,2001,0,0.11,1.36,KPHL,Philadelphia
2015-05-04,21.1,12.2,29.4,10,21.1,1.7,32.8,1957,2001,0,0.11,1.88,KPHL,Philadelphia
2015-05-05,23.3,16.7,29.4,10.6,21.7,0.6,32.2,1966,1928,0,0.11,1.8,KPHL,Philadelphia
2015-05-06,19.4,13.9,25,10.6,21.7,2.2,32.2,1891,1986,0,0.12,2,KPHL,Philadelphia
2015-05-07,20.6,13.9,27.2,10.6,21.7,1.7,34.4,1970,1930,0,0.11,2.69,KPHL,Philadelphia
2015-05-08,20.6,12.8,28.3,10.6,21.7,2.8,33.9,1947,1936,0,0.12,1.42,KPHL,Philadelphia
2015-05-09,21.1,15.6,26.7,11.1,22.2,0.6,33.9,1947,1936,0.03,0.11,1.57,KPHL,Philadelphia
2015-05-10,24.4,19.4,28.9,11.1,22.2,0.6,33.9,1966,1896,0,0.12,1.35,KPHL,Philadelphia
2015-05-11,25,20.6,28.9,11.1,22.2,-2.2,33.9,1966,1896,0,0.12,1.82,KPHL,Philadelphia
2015-05-12,25,18.9,31.1,11.7,22.8,2.8,32.8,1962,1881,0,0.11,1.58,KPHL,Philadelphia
2015-05-13,17.2,12.2,22.2,11.7,22.8,2.8,33.3,1967,1881,0,0.12,1.4,KPHL,Philadelphia
2015-05-14,16.1,10,22.2,11.7,22.8,4.4,33.3,1996,1956,0,0.12,1.48,KPHL,Philadelphia
2015-05-15,18.3,12.2,24.4,12.2,23.3,3.9,33.9,1966,1900,0,0.12,1.4,KPHL,Philadelphia
2015-05-16,22.8,15,30,12.2,23.3,4.4,32.2,1959,1951,0.33,0.13,2.03,KPHL,Philadelphia
2015-05-17,24.4,20,28.9,12.2,23.3,2.8,33.3,1956,1974,0.01,0.12,1.33,KPHL,Philadelphia
2015-05-18,23.3,16.1,30.6,12.8,23.3,5,34.4,1973,1962,0.03,0.12,1.47,KPHL,Philadelphia
2015-05-19,22.2,16.1,28.3,12.8,23.9,5,35.6,1882,1962,0.01,0.12,2.36,KPHL,Philadelphia
2015-05-20,19.4,14.4,23.9,12.8,23.9,6.1,34.4,2002,1962,0,0.13,1.64,KPHL,Philadelphia
2015-05-21,12.8,10.6,14.4,13.3,23.9,5,35,2002,1934,0.18,0.13,2.94,KPHL,Philadelphia
2015-05-22,18.3,11.7,25,13.3,24.4,6.1,35.6,1895,1941,0,0.13,1.67,KPHL,Philadelphia
2015-05-23,16.1,10.6,21.7,13.3,24.4,5,35.6,1961,1925,0,0.13,1.77,KPHL,Philadelphia
2015-05-24,19.4,11.1,27.8,13.9,24.4,4.4,32.2,1963,1964,0,0.12,2.49,KPHL,Philadelphia
2015-05-25,23.9,17.2,30.6,13.9,25,4.4,35.6,1963,1991,0,0.12,1.77,KPHL,Philadelphia
2015-05-26,25,18.3,31.7,13.9,25,6.1,35.6,1961,1880,0,0.13,1.7,KPHL,Philadelphia
2015-05-27,26.7,21.7,31.7,14.4,25,5.6,35,1961,1991,0.6,0.12,3.16,KPHL,Philadelphia
2015-05-28,26.7,21.1,31.7,14.4,25,5,34.4,1961,1941,0,0.12,2.28,KPHL,Philadelphia
2015-05-29,25,18.9,30.6,14.4,25.6,5.6,35,1884,1991,0,0.12,2.25,KPHL,Philadelphia
2015-05-30,25.6,20,30.6,15,25.6,5,36.1,1961,1991,0,0.13,1.74,KPHL,Philadelphia
2015-05-31,27.2,21.1,33.3,15,25.6,5.6,36.1,1965,1991,0,0.13,1.65,KPHL,Philadelphia
2015-06-01,19.4,14.4,24.4,15,26.1,6.7,36.1,1967,1895,1.96,0.12,1.96,KPHL,Philadelphia
2015-06-02,13.3,11.7,14.4,15.6,26.1,7.8,36.7,1907,1925,0.3,0.12,2.96,KPHL,Philadelphia
2015-06-03,17.2,12.8,21.1,15.6,26.1,8.9,36.1,1986,1919,0.01,0.12,1.6,KPHL,Philadelphia
2015-06-04,17.8,13.9,21.1,15.6,26.7,8.3,36.7,1977,1925,0,0.12,1.96,KPHL,Philadelphia
2015-06-05,18.9,13.3,24.4,16.1,26.7,8.9,37.8,1990,1925,0.13,0.13,2.31,KPHL,Philadelphia
2015-06-06,22.8,17.8,27.2,16.1,26.7,7.2,37.8,1945,1925,0.05,0.12,1.95,KPHL,Philadelphia
2015-06-07,20,14.4,25,16.1,26.7,8.3,36.7,1958,1925,0,0.13,3.5,KPHL,Philadelphia
2015-06-08,23.9,17.8,30,16.7,27.2,6.7,36.1,1977,2011,0.88,0.12,2,KPHL,Philadelphia
2015-06-09,25.6,20.6,30,16.7,27.2,6.7,37.2,1957,2011,0.02,0.12,2.03,KPHL,Philadelphia
2015-06-10,24.4,18.3,30,16.7,27.2,8.3,36.7,1988,2008,0,0.12,2.59,KPHL,Philadelphia
2015-06-11,27.2,21.1,33.3,17.2,27.8,6.7,35,1972,1986,0,0.11,2.04,KPHL,Philadelphia
2015-06-12,29.4,23.9,35,17.2,27.8,8.9,35,1979,1947,0,0.11,3.05,KPHL,Philadelphia
2015-06-13,28.3,25,31.1,17.2,27.8,10,35,1979,1956,0,0.11,2.21,KPHL,Philadelphia
2015-06-14,27.2,22.2,32.2,17.8,28.3,8.9,35.6,1965,1988,0.09,0.12,1.88,KPHL,Philadelphia
2015-06-15,27.8,23.3,31.7,17.8,28.3,8.3,37.8,1884,1994,0,0.11,2.27,KPHL,Philadelphia
2015-06-16,28.3,23.3,32.8,17.8,28.3,9.4,37.8,1963,1991,0,0.11,3.3,KPHL,Philadelphia
2015-06-17,25.6,20.6,30,17.8,28.3,6.7,36.7,1964,1957,0,0.1,2.41,KPHL,Philadelphia
2015-06-18,21.1,18.3,23.3,18.3,28.9,8.9,35.6,1950,1957,0.65,0.11,1.93,KPHL,Philadelphia
2015-06-19,26.1,21.1,30.6,18.3,28.9,11.7,37.8,1946,1994,0.27,0.1,1.64,KPHL,Philadelphia
2015-06-20,26.1,21.7,30,18.3,28.9,10.6,36.7,1956,1931,0.48,0.11,1.64,KPHL,Philadelphia
2015-06-21,27.8,22.8,32.8,18.9,28.9,8.9,37.2,1968,1923,0.3,0.11,1.62,KPHL,Philadelphia
2015-06-22,27.8,22.8,32.8,18.9,29.4,8.9,37.8,1963,1988,0,0.11,2.47,KPHL,Philadelphia
2015-06-23,28.3,21.1,35,18.9,29.4,8.3,36.1,1963,1888,0.55,0.11,2.12,KPHL,Philadelphia
2015-06-24,25,20.6,29.4,18.9,29.4,11.1,37.2,1947,1923,0,0.11,2.61,KPHL,Philadelphia
2015-06-25,24.4,20,28.9,19.4,29.4,11.1,36.7,1979,1952,0.13,0.11,2.55,KPHL,Philadelphia
2015-06-26,24.4,20,28.9,19.4,29.4,10.6,37.8,1960,1952,0,0.12,2.77,KPHL,Philadelphia
2015-06-27,19.4,17.2,21.7,19.4,30,10,36.1,1965,1963,1.34,0.1,3.27,KPHL,Philadelphia
2015-06-28,22.8,18.9,26.1,19.4,30,12.2,36.1,1961,1963,0.22,0.11,2.48,KPHL,Philadelphia
2015-06-29,22.2,17.2,27.2,20,30,11.1,38.9,1888,1934,0,0.12,4.62,KPHL,Philadelphia
2015-06-30,25,19.4,30,20,30,11.1,37.8,1988,1964,1.5,0.12,1.56,KPHL,Philadelphia
2014-07-01,36.7,30,42.8,27.8,41.7,18.3,46.1,1927,1990,0,0.02,2.68,KPHX,Phoenix
2014-07-02,36.7,30,42.8,27.8,41.7,18.3,47.8,1911,2011,0,0.01,2.81,KPHX,Phoenix
2014-07-03,34.4,26.1,42.2,27.8,41.7,17.8,47.2,1916,1907,0,0.02,0.22,KPHX,Phoenix
2014-07-04,32.2,27.2,36.7,28.3,41.7,17.2,47.8,1912,1989,0,0.02,0.22,KPHX,Phoenix
2014-07-05,34.4,28.9,39.4,28.3,41.7,17.2,46.7,1912,1983,0.01,0.02,0.18,KPHX,Phoenix
2014-07-06,35,28.9,40.6,28.3,41.7,18.3,46.7,1902,1942,0,0.02,0.6,KPHX,Phoenix
2014-07-07,36.7,31.1,42.2,28.3,41.7,18.9,46.1,1915,1905,0,0.02,0.75,KPHX,Phoenix
2014-07-08,35.6,30,40.6,28.3,41.7,19.4,46.1,1955,1985,0,0.03,0.53,KPHX,Phoenix
2014-07-09,33.3,28.3,38.3,28.3,41.7,18.9,46.7,1926,1958,0,0.02,0.44,KPHX,Phoenix
2014-07-10,35.6,30.6,40.6,28.3,41.7,19.4,46.1,1926,1958,0,0.03,0.64,KPHX,Phoenix
2014-07-11,36.7,31.1,41.7,28.9,41.7,20,47.8,1944,1958,0,0.03,0.48,KPHX,Phoenix
2014-07-12,37.2,31.1,43.3,28.9,41.7,20.6,46.1,1944,2005,0,0.03,1.02,KPHX,Phoenix
2014-07-13,35,26.7,43.3,28.9,41.7,18.9,45.6,1944,1989,0.03,0.03,1.3,KPHX,Phoenix
2014-07-14,33.3,27.2,39.4,28.9,41.1,20,46.7,1962,2003,0.02,0.04,1.24,KPHX,Phoenix
2014-07-15,35,30,39.4,28.9,41.1,18.9,47.2,1944,1998,0,0.04,0.72,KPHX,Phoenix
2014-07-16,35.6,28.9,41.7,28.9,41.1,20,47.8,1907,1925,0,0.04,1.48,KPHX,Phoenix
2014-07-17,35.6,30,40.6,28.9,41.1,18.3,46.7,1908,2005,0,0.04,1.31,KPHX,Phoenix
2014-07-18,34.4,28.3,40.6,28.9,41.1,20,46.1,1946,1989,0,0.04,1.04,KPHX,Phoenix
2014-07-19,35.6,31.1,40,28.9,41.1,20,46.7,1913,1989,0,0.04,0.8,KPHX,Phoenix
2014-07-20,35.6,29.4,41.1,28.9,41.1,19.4,45.6,1900,1978,0,0.04,1.7,KPHX,Phoenix
2014-07-21,35.6,29.4,41.7,28.9,41.1,18.3,47.8,1924,2006,0,0.05,1.54,KPHX,Phoenix
2014-07-22,38.3,31.7,45,28.9,41.1,18.9,46.7,1924,2006,0,0.04,1.15,KPHX,Phoenix
2014-07-23,40,34.4,45.6,28.9,41.1,20.6,45.6,1913,2006,0,0.04,0.41,KPHX,Phoenix
2014-07-24,40.6,33.9,46.7,28.9,41.1,20,46.7,1913,2014,0,0.04,1.66,KPHX,Phoenix
2014-07-25,36.7,30.6,42.8,28.9,41.1,19.4,46.1,1897,1943,0,0.05,1.1,KPHX,Phoenix
2014-07-26,35.6,28.3,42.2,28.9,40.6,18.3,46.7,1952,1995,0,0.04,1.38,KPHX,Phoenix
2014-07-27,34.4,28.3,40,28.9,40.6,18.3,47.8,1913,1995,0,0.04,1.23,KPHX,Phoenix
2014-07-28,35.6,29.4,41.7,28.9,40.6,18.9,49.4,1913,1995,0,0.05,1.9,KPHX,Phoenix
2014-07-29,38.3,33.3,43.3,28.9,40.6,20,46.1,1913,1995,0,0.04,2.05,KPHX,Phoenix
2014-07-30,38.9,33.3,43.9,28.9,40.6,18.9,46.1,1913,1934,0,0.04,1.16,KPHX,Phoenix
2014-07-31,36.7,30.6,42.8,28.9,40.6,21.1,46.1,1921,1972,0,0.04,1.33,KPHX,Phoenix
2014-08-01,32.2,27.2,37.2,28.9,40.6,20,46.7,1950,1972,0,0.03,1.48,KPHX,Phoenix
2014-08-02,32.2,25.6,38.9,28.9,40.6,21.1,45,1946,1918,0,0.04,1.09,KPHX,Phoenix
2014-08-03,33.3,26.7,39.4,28.9,40.6,18.9,45.6,1956,1975,0,0.04,2.12,KPHX,Phoenix
2014-08-04,33.3,26.1,40.6,28.9,40.6,20,46.7,1956,1975,0,0.03,0.78,KPHX,Phoenix
2014-08-05,34.4,28.3,40.6,28.9,40.6,20.6,45.6,1965,1969,0,0.04,1.16,KPHX,Phoenix
2014-08-06,35.6,28.9,42.2,28.9,40.6,20,45.6,1949,1995,0,0.03,2.01,KPHX,Phoenix
2014-08-07,34.4,27.8,40.6,28.3,40.6,18.9,44.4,1928,1905,0,0.04,0.87,KPHX,Phoenix
2014-08-08,35,29.4,40.6,28.3,40.6,19.4,46.7,1903,2012,0,0.03,0.58,KPHX,Phoenix
2014-08-09,34.4,28.9,40,28.3,40.6,21.1,45.6,1930,2012,0,0.03,0.45,KPHX,Phoenix
2014-08-10,34.4,28.9,40,28.3,40.6,20,46.7,1949,2003,0,0.04,0.32,KPHX,Phoenix
2014-08-11,36.7,30.6,42.8,28.3,40.6,18.3,45,1949,1962,0,0.03,0.54,KPHX,Phoenix
2014-08-12,31.1,25,36.7,28.3,40.6,17.8,46.1,1949,2012,0.44,0.03,0.84,KPHX,Phoenix
2014-08-13,28.9,22.8,35,28.3,40.6,20.6,46.1,1949,2012,0.11,0.04,0.3,KPHX,Phoenix
2014-08-14,33.9,28.3,38.9,28.3,40.6,20.6,45,1925,1988,0,0.03,1.2,KPHX,Phoenix
2014-08-15,34.4,28.3,40,28.3,40.6,18.9,44.4,1968,1992,0,0.03,1.84,KPHX,Phoenix
2014-08-16,36.1,30.6,41.1,28.3,40.6,17.8,45,1918,1992,0,0.03,1.32,KPHX,Phoenix
2014-08-17,37.2,31.1,42.8,28.3,40,17.8,45.6,1949,2013,0,0.03,0.89,KPHX,Phoenix
2014-08-18,32.8,28.3,36.7,28.3,40,16.7,44.4,1918,2011,0,0.03,1.73,KPHX,Phoenix
2014-08-19,28.3,23.3,32.8,28.3,40,17.2,45,1918,1986,0.43,0.03,0.78,KPHX,Phoenix
2014-08-20,30.6,23.9,36.7,28.3,40,14.4,44.4,1917,1982,0,0.04,1.59,KPHX,Phoenix
2014-08-21,27.2,21.7,32.2,27.8,40,16.7,43.3,1916,2007,0.19,0.03,0.72,KPHX,Phoenix
2014-08-22,28.3,22.2,33.9,27.8,40,18.3,45,1917,2011,0,0.03,0.5,KPHX,Phoenix
2014-08-23,30.6,24.4,36.1,27.8,40,16.1,45.6,1968,2011,0,0.03,0.8,KPHX,Phoenix
2014-08-24,32.8,26.1,39.4,27.8,40,16.1,46.1,1965,1985,0,0.04,1.16,KPHX,Phoenix
2014-08-25,33.3,28.3,38.3,27.8,40,18.3,45,1965,2011,0,0.03,0.9,KPHX,Phoenix
2014-08-26,32.2,26.7,37.8,27.8,40,18.3,47.2,1928,2011,0,0.03,0.65,KPHX,Phoenix
2014-08-27,33.9,28.3,39.4,27.8,40,17.8,45,1920,1981,0,0.03,2.43,KPHX,Phoenix
2014-08-28,35,28.3,41.1,27.8,40,17.8,45,1920,1998,0,0.03,0.94,KPHX,Phoenix
2014-08-29,35.6,28.3,42.2,27.8,40,17.8,45,1920,1981,0,0.03,0.68,KPHX,Phoenix
2014-08-30,36.1,28.3,43.9,27.2,40,17.8,45,1920,2011,0,0.03,0.34,KPHX,Phoenix
2014-08-31,35.6,28.3,42.8,27.2,40,16.7,45,1962,1950,0,0.02,0.61,KPHX,Phoenix
2014-09-01,35,27.2,42.2,27.2,40,17.2,46.7,1962,1950,0,0.03,1.21,KPHX,Phoenix
2014-09-02,35.6,27.8,42.8,27.2,39.4,17.8,44.4,1964,1982,0,0.02,1.36,KPHX,Phoenix
2014-09-03,35.6,28.9,42.2,27.2,39.4,17.8,44.4,1964,1983,0,0.03,0.35,KPHX,Phoenix
2014-09-04,35,28.3,41.7,26.7,39.4,15.6,44.4,1921,1948,0,0.02,2.91,KPHX,Phoenix
2014-09-05,32.8,26.7,38.3,26.7,39.4,16.1,45,1912,1945,0,0.03,2.43,KPHX,Phoenix
2014-09-06,35.6,30,40.6,26.7,39.4,17.2,43.9,1921,1986,0,0.02,0.43,KPHX,Phoenix
2014-09-07,34.4,28.9,40,26.7,38.9,16.1,43.9,1895,1979,0,0.03,0.82,KPHX,Phoenix
2014-09-08,27.2,21.7,32.2,26.7,38.9,16.7,43.3,1912,1979,3.29,0.02,3.29,KPHX,Phoenix
2014-09-09,30,26.1,33.3,26.1,38.9,16.1,43.3,1920,1974,0,0.03,0.66,KPHX,Phoenix
2014-09-10,31.1,26.1,36.1,26.1,38.9,15,43.9,1912,1990,0,0.02,1.01,KPHX,Phoenix
2014-09-11,32.2,26.1,37.8,26.1,38.9,14.4,44.4,1912,1990,0,0.02,1.08,KPHX,Phoenix
2014-09-12,32.8,25.6,40,25.6,38.3,14.4,43.3,1920,1971,0,0.02,1.9,KPHX,Phoenix
2014-09-13,33.3,28.3,37.8,25.6,38.3,12.8,42.8,1952,2000,0,0.02,1.25,KPHX,Phoenix
2014-09-14,33.3,27.2,38.9,25.6,38.3,14.4,44.4,1915,2000,0,0.02,1.5,KPHX,Phoenix
2014-09-15,35.6,30.6,40.6,25,37.8,11.7,43.3,1915,2000,0,0.02,0.07,KPHX,Phoenix
2014-09-16,30,26.7,33.3,25,37.8,13.3,42.8,1906,1928,0.01,0.03,1.33,KPHX,Phoenix
2014-09-17,28.9,25.6,31.7,25,37.8,13.3,42.8,1906,1962,0.14,0.01,1.19,KPHX,Phoenix
2014-09-18,30,24.4,35.6,24.4,37.2,14.4,42.8,1950,2010,0,0.02,1.46,KPHX,Phoenix
2014-09-19,32.2,27.8,36.7,24.4,37.2,12.2,43.9,1965,2010,0,0.02,1.06,KPHX,Phoenix
2014-09-20,32.2,27.2,37.2,24.4,37.2,8.3,41.7,1965,2010,0,0.02,0.49,KPHX,Phoenix
2014-09-21,32.2,26.7,37.2,23.9,36.7,8.3,41.7,1965,2003,0,0.02,0.63,KPHX,Phoenix
2014-09-22,32.8,26.7,38.3,23.9,36.7,8.3,42.8,1895,1989,0,0.02,0.41,KPHX,Phoenix
2014-09-23,32.2,25,38.9,23.9,36.7,12.2,42.2,1965,1982,0,0.02,0.72,KPHX,Phoenix
2014-09-24,32.8,25,40,23.3,36.1,12.8,42.2,1968,2002,0,0.02,0.68,KPHX,Phoenix
2014-09-25,33.3,27.2,39.4,23.3,36.1,9.4,42.2,1913,1979,0,0.01,0.42,KPHX,Phoenix
2014-09-26,33.3,27.8,38.3,22.8,35.6,10,42.2,1900,1989,0,0.02,2.62,KPHX,Phoenix
2014-09-27,27.8,20.6,35,22.8,35.6,10.6,41.7,1920,2009,1.64,0.02,1.64,KPHX,Phoenix
2014-09-28,26.1,21.7,30.6,22.2,35.6,10,42.2,1923,1992,0.02,0.02,1.31,KPHX,Phoenix
2014-09-29,25.6,19.4,31.7,22.2,35,11.1,41.7,1923,2003,0,0.02,1.66,KPHX,Phoenix
2014-09-30,25.6,18.9,31.7,22.2,35,9.4,41.7,1965,1980,0,0.02,0.31,KPHX,Phoenix
2014-10-01,26.1,19.4,32.8,21.7,34.4,9.4,41.7,1927,1980,0,0.02,0.73,KPHX,Phoenix
2014-10-02,27.2,20.6,33.3,21.7,34.4,9.4,41.7,1927,1980,0,0.02,0.6,KPHX,Phoenix
2014-10-03,28.3,19.4,37.2,21.1,34.4,9.4,40.6,1907,1988,0,0.02,1.29,KPHX,Phoenix
2014-10-04,28.9,20.6,37.2,21.1,33.9,7.8,39.4,1908,1993,0,0.02,0.91,KPHX,Phoenix
2014-10-05,28.3,20.6,35.6,20.6,33.9,7.8,40,1908,1987,0,0.02,0.6,KPHX,Phoenix
2014-10-06,27.8,21.1,33.9,20.6,33.3,7.8,40.6,1913,1917,0,0.02,1.17,KPHX,Phoenix
2014-10-07,27.2,22.2,32.2,20.6,33.3,6.7,40,1913,1991,0,0.02,0.3,KPHX,Phoenix
2014-10-08,24.4,20.6,27.8,20,33.3,8.3,40,1913,1950,0.05,0.02,1.04,KPHX,Phoenix
2014-10-09,25,21.1,28.9,20,32.8,8.9,39.4,1949,1996,0,0.02,0.62,KPHX,Phoenix
2014-10-10,26.1,20.6,31.7,19.4,32.8,6.7,40.6,1961,1991,0,0.01,0.56,KPHX,Phoenix
2014-10-11,27.2,21.1,33.3,19.4,32.8,7.2,38.9,1920,1991,0,0.02,0.31,KPHX,Phoenix
2014-10-12,27.8,21.1,34.4,18.9,32.2,6.7,39.4,1924,1950,0,0.02,0.32,KPHX,Phoenix
2014-10-13,25.6,18.3,32.2,18.9,32.2,8.9,38.3,1969,1989,0,0.02,0.16,KPHX,Phoenix
2014-10-14,26.7,18.3,34.4,18.9,31.7,6.1,37.8,1920,1973,0,0.02,2.32,KPHX,Phoenix
2014-10-15,26.7,20.6,32.2,18.3,31.7,5,39.4,1899,1991,0,0.02,0.72,KPHX,Phoenix
2014-10-16,26.7,19.4,33.3,18.3,31.7,4.4,38.3,1899,1991,0,0.01,0.32,KPHX,Phoenix
2014-10-17,26.7,21.7,31.7,17.8,31.1,5.6,38.9,1938,2009,0,0.02,0.28,KPHX,Phoenix
2014-10-18,26.1,20,32.2,17.8,31.1,6.1,39.4,1966,2003,0,0.02,0.75,KPHX,Phoenix
2014-10-19,27.8,20.6,34.4,17.8,30.6,4.4,38.3,1917,2003,0.08,0.02,1.69,KPHX,Phoenix
2014-10-20,25.6,18.9,32.2,17.2,30.6,4.4,39.4,1949,2003,0,0.02,0.41,KPHX,Phoenix
2014-10-21,26.7,20.6,32.8,17.2,30.6,3.9,39.4,1949,2003,0,0.02,0.4,KPHX,Phoenix
2014-10-22,26.7,19.4,33.9,16.7,30,2.8,38.9,1906,2003,0,0.02,0.38,KPHX,Phoenix
2014-10-23,27.2,19.4,34.4,16.7,30,2.8,37.8,1906,2003,0,0.01,0.52,KPHX,Phoenix
2014-10-24,27.8,20,35.6,16.7,29.4,5,35.6,1920,1959,0,0.02,0.22,KPHX,Phoenix
2014-10-25,28.3,21.1,35.6,16.1,29.4,4.4,35.6,1956,1990,0,0.02,0.36,KPHX,Phoenix
2014-10-26,26.7,21.7,31.7,16.1,29.4,5.6,36.7,1920,2001,0,0.02,0.33,KPHX,Phoenix
2014-10-27,26.7,21.7,31.1,15.6,28.9,3.9,36.7,1918,2001,0,0.02,1.12,KPHX,Phoenix
2014-10-28,25,18.3,31.1,15.6,28.9,5,36.1,1908,2007,0,0.01,0.92,KPHX,Phoenix
2014-10-29,25.6,17.8,32.8,15.6,28.3,4.4,35,1971,2007,0,0.02,0.48,KPHX,Phoenix
2014-10-30,26.1,17.8,34.4,15,28.3,1.1,34.4,1971,1990,0,0.02,1,KPHX,Phoenix
2014-10-31,27.2,19.4,35,15,28.3,2.2,35.6,1900,1988,0,0.02,1.05,KPHX,Phoenix
2014-11-01,24.4,20.6,28.3,14.4,27.8,2.8,35.6,1971,1924,0,0.02,1.25,KPHX,Phoenix
2014-11-02,19.4,15.6,22.8,14.4,27.8,1.1,35.6,1956,1924,0,0.02,0.44,KPHX,Phoenix
2014-11-03,17.8,11.7,23.9,14.4,27.2,2.2,35.6,1956,2009,0,0.02,0.31,KPHX,Phoenix
2014-11-04,19.4,11.7,27.2,13.9,27.2,0,35,1956,2001,0,0.02,0.32,KPHX,Phoenix
2014-11-05,22.8,15.6,29.4,13.9,26.7,0,33.9,1922,2007,0,0.02,0.63,KPHX,Phoenix
2014-11-06,22.8,15.6,30,13.3,26.7,1.1,34.4,1922,2007,0,0.02,0.5,KPHX,Phoenix
2014-11-07,22.2,15,28.9,13.3,26.1,1.1,33.3,1947,2007,0,0.02,0.39,KPHX,Phoenix
2014-11-08,23.3,14.4,32.2,13.3,26.1,0,32.8,1897,1906,0,0.02,0.36,KPHX,Phoenix
2014-11-09,23.3,16.1,30.6,12.8,26.1,-0.6,31.1,1897,1973,0,0.02,0.55,KPHX,Phoenix
2014-11-10,22.2,15,28.9,12.8,25.6,0.6,32.8,1948,2009,0,0.02,2.24,KPHX,Phoenix
2014-11-11,21.7,14.4,28.9,12.2,25.6,1.7,32.8,1935,1934,0,0.01,1.41,KPHX,Phoenix
2014-11-12,21.1,15.6,26.7,12.2,25,0.6,33.9,1898,1999,0,0.02,1.02,KPHX,Phoenix
2014-11-13,21.7,16.1,26.7,12.2,25,-0.6,32.8,1938,1999,0,0.02,0.96,KPHX,Phoenix
2014-11-14,19.4,16.1,22.8,11.7,24.4,-2.2,32.8,1916,1999,0,0.02,1.58,KPHX,Phoenix
2014-11-15,19.4,13.9,25,11.7,24.4,0.6,32.2,1925,1999,0,0.02,0.58,KPHX,Phoenix
2014-11-16,16.7,11.7,21.7,11.1,23.9,0,31.7,1916,1999,0,0.02,0.94,KPHX,Phoenix
2014-11-17,15,8.3,21.7,11.1,23.9,0,30.6,1964,2008,0,0.01,0.78,KPHX,Phoenix
2014-11-18,16.1,8.3,23.3,11.1,23.3,-0.6,31.1,1958,2008,0,0.02,0.65,KPHX,Phoenix
2014-11-19,16.7,10,23.3,10.6,23.3,-1.1,31.1,1921,1897,0,0.02,0.65,KPHX,Phoenix
2014-11-20,16.1,8.9,23.3,10.6,22.8,-0.6,31.7,1956,2006,0,0.03,1.16,KPHX,Phoenix
